chrom	start	end	misc_RNA_Shap
chr9	120287232	120289280	10.136439323425293
chr9	120473600	120475648	8.311975479125977
chr9	120475648	120477696	11.961977005004883
chr9	120524800	120526848	10.280244827270508
chr9	120571904	120573952	13.54985237121582
chr9	120616960	120619008	31.25897216796875
chr5	22812672	22814720	29.211444854736328
chr5	23220224	23222272	7.372184753417969
chr5	23447552	23449600	16.029632568359375
chr6	131467264	131469312	10.904153823852539
chr6	131487744	131489792	7.775614261627197
chr6	131497984	131500032	13.375410079956055
chr6	131547136	131549184	9.20549201965332
chr6	131604480	131606528	12.926443099975586
chr6	131624960	131627008	30.06658935546875
chr6	131627008	131629056	16.443317413330078
chr6	131657728	131659776	9.395734786987305
chr6	131926016	131928064	9.153799057006836
chr4	47384576	47386624	11.392325401306152
chr10	130564096	130566144	17.8377628326416
chr10	131119104	131121152	10.280365943908691
chr10	131147776	131149824	7.0706071853637695
chr10	131313664	131315712	21.273778915405273
chr6	90529792	90531840	10.483920097351074
chr6	90531840	90533888	9.41685676574707
chr6	90546176	90548224	10.27651309967041
chr6	90576896	90578944	8.809931755065918
chr6	90580992	90583040	10.158632278442383
chr6	90679296	90681344	14.867485046386719
chr6	90683392	90685440	16.387325286865234
chr6	90773504	90775552	10.240165710449219
chr6	91015168	91017216	25.3127498626709
chr14	32241664	32243712	8.571516036987305
chr4	18532352	18534400	10.049689292907715
chr4	18565120	18567168	9.441662788391113
chr4	18685952	18688000	14.157623291015625
chr5	147623936	147625984	10.965383529663086
chr5	147789824	147791872	8.314108848571777
chr5	147841024	147843072	11.752774238586426
chr5	147845120	147847168	12.636238098144531
chr5	148097024	148099072	8.267396926879883
chr2	213721088	213723136	6.993740081787109
chr2	213811200	213813248	8.287012100219727
chr7	104953856	104955904	7.948009490966797
chr7	104976384	104978432	7.511042594909668
chr7	105216000	105218048	7.863299369812012
chr7	105238528	105240576	7.567628383636475
chr7	105517056	105519104	9.944231033325195
chr7	105519104	105521152	14.158384323120117
chr7	105521152	105523200	10.089284896850586
chr7	105523200	105525248	13.208770751953125
chr7	105529344	105531392	14.889724731445312
chr7	105533440	105535488	7.914929389953613
chr7	105562112	105564160	15.782819747924805
chr7	105570304	105572352	10.883095741271973
chr7	105590784	105592832	8.111602783203125
chr7	105592832	105594880	9.826990127563477
chr7	105625600	105627648	9.164026260375977
chr7	105635840	105637888	11.991990089416504
chr10	62595072	62597120	12.022416114807129
chr20	22931456	22933504	7.84918737411499
chr20	23355392	23357440	9.720663070678711
chr17	53970944	53972992	17.289405822753906
chr17	54022144	54024192	10.145891189575195
chr17	54194176	54196224	10.532634735107422
chr17	54269952	54272000	16.71670913696289
chr17	54478848	54480896	8.212679862976074
chr17	54509568	54511616	11.394323348999023
chr17	54525952	54528000	7.50036096572876
chr17	54566912	54568960	9.990812301635742
chr8	83660800	83662848	9.651995658874512
chr8	83687424	83689472	7.214074611663818
chr8	83724288	83726336	6.967626094818115
chr8	83785728	83787776	8.164191246032715
chr8	84107264	84109312	10.449772834777832
chr8	84117504	84119552	9.523056983947754
chr8	84199424	84201472	6.83081579208374
chr8	84209664	84211712	7.584242820739746
chr8	84322304	84324352	9.258380889892578
chr8	84371456	84373504	19.01163101196289
chr8	84383744	84385792	16.547771453857422
chr18	35383296	35385344	10.61559009552002
chr11	128018432	128020480	11.723978996276855
chr11	128028672	128030720	16.176250457763672
chr11	128415744	128417792	7.3994951248168945
chr11	114677760	114679808	9.61419677734375
chr11	114700288	114702336	10.209110260009766
chr11	114759680	114761728	9.283827781677246
chr3	29298688	29300736	6.998650550842285
chr3	29804544	29806592	7.983392238616943
chr19	39387136	39389184	10.8609619140625
chr19	39413760	39415808	10.643453598022461
chr19	39415808	39417856	8.102800369262695
chr19	39419904	39421952	9.592741012573242
chr19	39426048	39428096	6.903041839599609
chr19	39428096	39430144	9.348352432250977
chr19	39436288	39438336	11.094976425170898
chr19	39446528	39448576	25.37204360961914
chr19	39516160	39518208	18.620941162109375
chr14	83693568	83695616	10.952970504760742
chr14	84074496	84076544	9.595812797546387
chr14	84080640	84082688	9.311944961547852
chr14	84183040	84185088	6.938299655914307
chr14	84221952	84224000	9.908743858337402
chr4	46018560	46020608	11.193499565124512
chr4	46131200	46133248	12.955240249633789
chr4	46505984	46508032	16.193937301635742
chr4	46581760	46583808	14.879961013793945
chr4	46667776	46669824	13.413808822631836
chr4	46684160	46686208	11.506440162658691
chr4	46686208	46688256	13.99882698059082
chr11	21084160	21086208	20.08266830444336
chr11	21465088	21467136	12.646413803100586
chr11	21483520	21485568	8.776917457580566
chr3	22241280	22243328	21.448511123657227
chr3	22286336	22288384	9.668539047241211
chr3	22358016	22360064	11.204580307006836
chr7	123963392	123965440	10.475985527038574
chr7	124010496	124012544	7.039502143859863
chr7	124059648	124061696	15.0769624710083
chr7	124110848	124112896	8.613296508789062
chr7	124248064	124250112	7.493198394775391
chr7	124473344	124475392	13.307438850402832
chr7	124477440	124479488	14.02277660369873
chr7	124547072	124549120	13.080680847167969
chr11	23420928	23422976	6.805151462554932
chr11	23556096	23558144	26.0675106048584
chr6	133500928	133502976	9.924135208129883
chr6	133543936	133545984	8.075353622436523
chr6	133552128	133554176	10.043100357055664
chr6	133554176	133556224	7.212217807769775
chr1	246777856	246779904	7.852873802185059
chrX	130215936	130217984	8.26201057434082
chrX	130318336	130320384	7.52086877822876
chrX	130340864	130342912	12.141650199890137
chrX	130533376	130535424	9.6975679397583
chr2	98955264	98957312	7.140547752380371
chr5	90021888	90023936	7.919414520263672
chr5	90138624	90140672	15.46941089630127
chr5	90253312	90255360	8.881783485412598
chr5	90357760	90359808	8.97792911529541
chr5	90603520	90605568	9.252350807189941
chr18	8394752	8396800	26.689117431640625
chr18	8482816	8484864	14.686877250671387
chr18	8544256	8546304	18.241260528564453
chr18	8554496	8556544	21.82748794555664
chr18	8558592	8560640	11.064065933227539
chr18	8603648	8605696	14.551958084106445
chr18	8626176	8628224	24.425668716430664
chr18	8640512	8642560	8.925779342651367
chr18	8650752	8652800	17.57000160217285
chr18	8658944	8660992	10.334177017211914
chr18	8665088	8667136	16.704015731811523
chr18	8861696	8863744	6.9272003173828125
chr18	8888320	8890368	8.650399208068848
chrX	85432320	85434368	8.39627456665039
chrX	85444608	85446656	13.990850448608398
chrX	85667840	85669888	8.278707504272461
chrX	85735424	85737472	14.607068061828613
chr11	97011712	97013760	14.065991401672363
chr11	97034240	97036288	9.703008651733398
chr11	97079296	97081344	9.319756507873535
chr11	97462272	97464320	14.401638984680176
chr3	30324736	30326784	7.169735908508301
chr3	30375936	30377984	7.485429286956787
chr3	30472192	30474240	8.070526123046875
chr3	30494720	30496768	7.694340705871582
chr3	30502912	30504960	8.308686256408691
chr3	30554112	30556160	7.037957668304443
chr3	30560256	30562304	6.815299987792969
chr3	30697472	30699520	10.826689720153809
chr3	30711808	30713856	10.675722122192383
chr3	30736384	30738432	11.77402400970459
chr3	30738432	30740480	8.948221206665039
chr3	30742528	30744576	7.3964385986328125
chr3	30769152	30771200	23.56957244873047
chr3	30787584	30789632	9.147965431213379
chr3	30806016	30808064	9.857884407043457
chr3	30859264	30861312	9.854351997375488
chr3	30924800	30926848	8.523896217346191
chr7	39948288	39950336	7.421539306640625
chr7	40050688	40052736	12.53475570678711
chr7	40132608	40134656	13.236791610717773
chr7	40159232	40161280	10.033507347106934
chr7	40165376	40167424	10.344271659851074
chr7	40210432	40212480	8.5851469039917
chr7	40214528	40216576	10.442028999328613
chr7	40228864	40230912	12.66594123840332
chr2	156004352	156006400	7.776690483093262
chr2	156241920	156243968	9.63346004486084
chr2	156338176	156340224	7.531261444091797
chr2	156340224	156342272	12.004598617553711
chr4	129648640	129650688	10.345186233520508
chr4	129863680	129865728	14.7354154586792
chr5	83716096	83718144	16.746749877929688
chr12	97421312	97423360	11.530759811401367
chr12	97429504	97431552	12.195905685424805
chr12	97515520	97517568	7.008134365081787
chr12	97622016	97624064	11.873671531677246
chr12	97628160	97630208	8.543233871459961
chr12	97855488	97857536	17.52863121032715
chr12	97875968	97878016	21.30774688720703
chr12	97908736	97910784	9.924555778503418
chr12	97939456	97941504	7.114047050476074
chr12	97974272	97976320	6.83093786239624
chr12	97976320	97978368	9.688267707824707
chr12	97992704	97994752	7.69214391708374
chr12	98027520	98029568	12.275981903076172
chr12	98031616	98033664	11.22775936126709
chrX	20070400	20072448	9.639992713928223
chrX	20119552	20121600	12.262482643127441
chrX	20129792	20131840	7.6662917137146
chrX	20137984	20140032	9.073396682739258
chr6	51996672	51998720	12.217191696166992
chr6	52025344	52027392	8.37751293182373
chr6	52168704	52170752	7.055600643157959
chr6	52258816	52260864	13.929031372070312
chr6	52264960	52267008	7.301910400390625
chr6	52373504	52375552	7.086442470550537
chr6	52525056	52527104	7.176281929016113
chr1	71014400	71016448	12.383292198181152
chr1	71073792	71075840	18.45873260498047
chr1	71077888	71079936	11.10977554321289
chr5	93917184	93919232	8.725262641906738
chr5	94087168	94089216	6.84918212890625
chr5	151222272	151224320	9.1478271484375
chr5	151281664	151283712	8.014908790588379
chr7	108922880	108924928	10.849522590637207
chr7	109000704	109002752	16.433279037475586
chr7	109090816	109092864	9.191629409790039
chr7	109115392	109117440	10.237024307250977
chr7	109166592	109168640	12.313494682312012
chr7	109223936	109225984	14.656181335449219
chr7	109232128	109234176	11.002897262573242
chr7	109363200	109365248	17.1607723236084
chr7	109436928	109438976	11.122173309326172
chr7	109445120	109447168	8.323369026184082
chr7	109467648	109469696	11.715407371520996
chr7	109516800	109518848	9.003835678100586
chr7	109606912	109608960	18.838356018066406
chr7	109746176	109748224	16.035961151123047
chr4	75491328	75493376	19.97178840637207
chr4	75511808	75513856	16.271785736083984
chr4	75892736	75894784	7.954902648925781
chrX	5566464	5568512	15.417282104492188
chrX	5634048	5636096	13.1845703125
chrX	5707776	5709824	17.074329376220703
chrX	5744640	5746688	16.728803634643555
chrX	5890048	5892096	7.098198890686035
chrX	5894144	5896192	8.009374618530273
chrX	6076416	6078464	25.16872787475586
chrX	6096896	6098944	12.081411361694336
chr11	82978816	82980864	6.768856048583984
chr11	82987008	82989056	7.498373985290527
chr11	82991104	82993152	7.969811916351318
chr11	83011584	83013632	7.242049217224121
chr11	83013632	83015680	10.182687759399414
chr11	83027968	83030016	7.019161224365234
chr11	83042304	83044352	8.313589096069336
chr11	83189760	83191808	10.90131664276123
chr11	83193856	83195904	6.89971399307251
chr11	83283968	83286016	10.014817237854004
chr11	83286016	83288064	13.843073844909668
chr11	83290112	83292160	14.93388843536377
chr11	83316736	83318784	12.261394500732422
chr11	83329024	83331072	8.023505210876465
chr11	36984832	36986880	10.188018798828125
chr11	37025792	37027840	9.005607604980469
chr11	37322752	37324800	9.601893424987793
chr10	107186176	107188224	15.81440258026123
chr10	107204608	107206656	11.089014053344727
chr10	107429888	107431936	14.24113655090332
chr10	107476992	107479040	14.410616874694824
chr10	107491328	107493376	9.99057674407959
chr10	107544576	107546624	12.001330375671387
chr8	140376064	140378112	8.575878143310547
chr8	140593152	140595200	7.255210876464844
chr8	140638208	140640256	9.65255355834961
chr15	76855296	76857344	7.368853569030762
chr15	76869632	76871680	7.513638496398926
chr15	76902400	76904448	10.967759132385254
chr15	76904448	76906496	12.764223098754883
chr15	76906496	76908544	8.144340515136719
chr15	76945408	76947456	21.01028823852539
chr15	77006848	77008896	8.109761238098145
chr15	77029376	77031424	7.077626705169678
chr15	77035520	77037568	9.008288383483887
chr15	77045760	77047808	8.524923324584961
chr1	220186624	220188672	9.50717830657959
chr1	220194816	220196864	10.498068809509277
chr1	220542976	220545024	11.021909713745117
chr11	17981440	17983488	7.585993766784668
chr11	17983488	17985536	12.83067512512207
chr11	17985536	17987584	10.673263549804688
chr11	17987584	17989632	7.8066534996032715
chr11	18010112	18012160	16.448015213012695
chr11	18014208	18016256	8.570454597473145
chr11	18028544	18030592	7.395516395568848
chr13	75657216	75659264	7.1084771156311035
chr13	75659264	75661312	8.372995376586914
chr13	75737088	75739136	8.310406684875488
chr13	75862016	75864064	9.399127006530762
chr13	75866112	75868160	14.28637409210205
chr13	75868160	75870208	9.901473999023438
chr13	75876352	75878400	11.256220817565918
chr13	75888640	75890688	10.479399681091309
chr13	75900928	75902976	14.294538497924805
chr13	76224512	76226560	10.43775463104248
chr13	76226560	76228608	8.53680419921875
chrX	116750336	116752384	9.131708145141602
chrX	116930560	116932608	10.004826545715332
chrX	117092352	117094400	19.921306610107422
chrX	117227520	117229568	9.911386489868164
chrX	117360640	117362688	9.975997924804688
chrX	117389312	117391360	17.556936264038086
chrX	117528576	117530624	9.492793083190918
chrX	117551104	117553152	14.676899909973145
chrX	117569536	117571584	34.21406555175781
chr12	2895872	2897920	8.167951583862305
chr12	3280896	3282944	6.981497287750244
chr12	3291136	3293184	6.9275689125061035
chr12	3311616	3313664	17.145404815673828
chr12	3315712	3317760	9.32950210571289
chr12	3332096	3334144	7.566982269287109
chr17	27617280	27619328	8.969247817993164
chr17	27621376	27623424	10.069218635559082
chr17	27699200	27701248	9.843217849731445
chr17	27703296	27705344	17.08872413635254
chr17	27711488	27713536	13.576852798461914
chr17	27779072	27781120	12.922757148742676
chr17	27801600	27803648	15.651784896850586
chr17	27813888	27815936	8.046832084655762
chr17	27832320	27834368	11.23961067199707
chr20	13797376	13799424	12.359884262084961
chr20	13801472	13803520	9.941466331481934
chr20	13813760	13815808	12.247179985046387
chr20	13815808	13817856	8.805156707763672
chr20	13817856	13819904	24.192869186401367
chr20	13918208	13920256	8.841314315795898
chr20	13963264	13965312	7.598459720611572
chr13	76265472	76267520	6.84989070892334
chr13	76515328	76517376	9.662540435791016
chr7	104652800	104654848	7.392678737640381
chr7	104822784	104824832	21.547887802124023
chr7	104837120	104839168	8.45040512084961
chr7	104853504	104855552	13.877824783325195
chr7	104865792	104867840	12.12129020690918
chr7	104890368	104892416	13.185190200805664
chr7	104892416	104894464	17.250009536743164
chr7	104894464	104896512	16.742998123168945
chr7	104980480	104982528	7.806418418884277
chr5	81270784	81272832	16.512699127197266
chr5	81301504	81303552	8.43506908416748
chr5	81387520	81389568	7.44513463973999
chr5	81420288	81422336	7.856633186340332
chr5	81422336	81424384	22.97821617126465
chr5	81430528	81432576	8.289031028747559
chr5	81580032	81582080	7.073310852050781
chr5	81672192	81674240	7.426037788391113
chr2	54757376	54759424	7.599834442138672
chr2	54765568	54767616	9.21084976196289
chr2	54769664	54771712	10.652281761169434
chr2	54775808	54777856	9.07114315032959
chr2	54839296	54841344	7.213370323181152
chr4	136124416	136126464	13.824811935424805
chr4	136245248	136247296	16.3593807220459
chr4	136648704	136650752	7.644222259521484
chr4	136738816	136740864	10.718446731567383
chr7	133216256	133218304	9.255029678344727
chr7	133232640	133234688	6.960825443267822
chr7	133283840	133285888	7.550501823425293
chr7	133312512	133314560	7.6952948570251465
chr15	52944896	52946944	10.15666389465332
chr15	52953088	52955136	7.789365291595459
chr15	52973568	52975616	16.886430740356445
chr15	53092352	53094400	13.841329574584961
chr15	53161984	53164032	7.0665998458862305
chr15	53463040	53465088	7.805960655212402
chr15	53530624	53532672	8.915148735046387
chr7	114688000	114690048	7.603504180908203
chr7	114833408	114835456	7.8258819580078125
chr6	37064704	37066752	7.243990898132324
chr6	37208064	37210112	11.956321716308594
chr6	37218304	37220352	7.686492919921875
chr6	37255168	37257216	15.42675495147705
chr5	118456320	118458368	16.80789566040039
chr5	118558720	118560768	15.330650329589844
chr5	118953984	118956032	12.76965618133545
chr1	172003328	172005376	11.412907600402832
chr1	172040192	172042240	17.927532196044922
chr1	172240896	172242944	7.128927707672119
chr1	172247040	172249088	7.32076358795166
chr1	172255232	172257280	7.859274387359619
chr1	172304384	172306432	7.71328067779541
chr1	172310528	172312576	6.924817085266113
chr1	172451840	172453888	7.769476890563965
chr5	112973824	112975872	15.342854499816895
chr13	27873280	27875328	17.519798278808594
chr13	27969536	27971584	11.719228744506836
chr13	28504064	28506112	7.301380157470703
chr14	69982208	69984256	7.8173394203186035
chr9	34097152	34099200	7.235596656799316
chr9	34338816	34340864	8.379249572753906
chr9	34697216	34699264	14.698799133300781
chr1	200321024	200323072	7.640265464782715
chr1	200378368	200380416	7.189968109130859
chr1	200503296	200505344	7.29293966293335
chr1	200507392	200509440	16.78055191040039
chr4	136853504	136855552	9.471664428710938
chr4	136880128	136882176	14.00641918182373
chr5	91123712	91125760	9.00072193145752
chr5	91172864	91174912	11.37816047668457
chr5	91183104	91185152	8.013837814331055
chr5	91228160	91230208	7.503081321716309
chr5	91232256	91234304	8.046781539916992
chr5	91248640	91250688	9.389808654785156
chr5	91250688	91252736	8.25100326538086
chr5	91256832	91258880	12.44645881652832
chr5	91275264	91277312	7.623867034912109
chr5	91305984	91308032	9.919320106506348
chr5	91430912	91432960	11.401996612548828
chr5	91443200	91445248	10.128796577453613
chr5	91455488	91457536	7.436789035797119
chr5	91521024	91523072	8.52177619934082
chr5	91537408	91539456	15.226652145385742
chr5	91639808	91641856	9.955918312072754
chr4	64845824	64847872	11.279569625854492
chr4	64866304	64868352	10.021905899047852
chr4	64978944	64980992	7.663716793060303
chr4	65001472	65003520	12.638148307800293
chr4	65005568	65007616	12.296578407287598
chr4	65167360	65169408	13.370248794555664
chr4	65325056	65327104	10.486733436584473
chr4	65441792	65443840	7.8976545333862305
chr4	128096256	128098304	11.151731491088867
chr4	128188416	128190464	8.652042388916016
chr7	124827648	124829696	11.991122245788574
chr7	125153280	125155328	14.314697265625
chr7	125155328	125157376	12.553739547729492
chr7	125159424	125161472	8.143247604370117
chr3	181719040	181721088	14.948293685913086
chr3	181913600	181915648	20.08551597595215
chr3	182188032	182190080	8.52927303314209
chr3	182247424	182249472	8.370626449584961
chr3	182269952	182272000	7.6682844161987305
chr3	182327296	182329344	7.906068325042725
chr2	29208576	29210624	15.112876892089844
chr2	29241344	29243392	8.569718360900879
chr2	29286400	29288448	7.452281951904297
chr6	62623744	62625792	19.754520416259766
chr6	62703616	62705664	14.195100784301758
chr6	62806016	62808064	11.503068923950195
chr6	63045632	63047680	10.732766151428223
chr6	63154176	63156224	13.763399124145508
chr11	45844480	45846528	8.516358375549316
chr11	46344192	46346240	18.27942657470703
chr11	46352384	46354432	7.522860050201416
chr11	46354432	46356480	8.546893119812012
chr7	151250944	151252992	11.145216941833496
chr7	151300096	151302144	7.727054595947266
chr7	151341056	151343104	7.5701422691345215
chr7	151345152	151347200	8.876657485961914
chr15	39835648	39837696	9.219666481018066
chr15	39878656	39880704	7.317690372467041
chr15	40050688	40052736	7.233705997467041
chr2	34873344	34875392	9.087356567382812
chr2	34926592	34928640	7.591552734375
chr20	61251584	61253632	8.753687858581543
chr20	61276160	61278208	11.751598358154297
chr5	111532032	111534080	10.63758659362793
chr8	95031296	95033344	7.842740058898926
chr8	95305728	95307776	9.57478141784668
